filename,hotspot,hotspots
imgFC192_png.rf.baeddf27433f3f4fce3137948a3cf9d0.jpg,1,0
imgFC907_png.rf.1a0cdf1874fba73957cd9824116bd8d3.jpg,1,0
imgFC85_png.rf.5ef41649ef97b03c4a6e80fb76e91532.jpg,1,0
imgFC119_png.rf.d1a5e0be6ca988ef58c5feb6c22c6a27.jpg,1,0
imgFC166_png.rf.cfbc47247b6af9dc82be9b229a4ba30b.jpg,1,0
imgFC766_png.rf.d233f330116cc85fab088df728066247.jpg,1,0
imgFC1002_png.rf.3ace519756acb34277a3ed2e8affdcfc.jpg,1,0
imgFC22_png.rf.ac7328c57b06033267b3380954ab66f5.jpg,1,0
imgFC719_png.rf.61599eb891dda7a1155ea7dd16370df0.jpg,1,0
imgFC943_png.rf.05f2edd25fb663d1a258ce2d5ead0dab.jpg,1,0
imgFC312_png.rf.2429393485a8a8d13f0e7e8564569e6a.jpg,1,0
imgFC941_png.rf.57dd02bce6413c9f85b7ce8fc7b5eb8d.jpg,1,0
imgFC124_png.rf.434abece8a2f7a5b5313864088f3467e.jpg,1,0
imgFC903_png.rf.b1682ef5fa5a32536617a891e07fdb20.jpg,1,0
imgFC318_png.rf.9fe987920bc0ef67113607bdec7b6107.jpg,1,0
imgFC129_png.rf.5fd86f224c3b02b9fbb056f6ddfbccab.jpg,1,0
imgFC1002_png.rf.1dd90348c8fab5934bebb628dc0c288c.jpg,1,0
imgFC432_png.rf.7d7338cf256c5219af8243c4bc5097c9.jpg,1,0
imgFC624_png.rf.a44e73f4643dc6103aaa73a41f4261db.jpg,1,0
imgFC104_png.rf.f0f63cfc82e189e3f2710ae4636d47fa.jpg,1,0
imgFC847_png.rf.bcab6518ff7d351097efe7f205f8197e.jpg,1,0
imgFC794_png.rf.202f9252739c057c1048f09f9a648d65.jpg,1,0
imgFC117_png.rf.b32d7ef3febcfa9761015bbd5ec4f9ec.jpg,1,0
imgFC430_png.rf.dd65812704a9e63ef32901da7f3f69ca.jpg,1,0
imgFC590_png.rf.8f867049754a2a11098b92cf8c492c3c.jpg,1,0
imgFC676_png.rf.ec25fde8109ae09cbd02db5642459726.jpg,1,0
imgFC53_png.rf.a3a45e31a63ac192fbe4c07e0cf9e8eb.jpg,1,0
imgFC705_png.rf.fbdfe1db145a624bf64858ac3ce3044d.jpg,1,0
imgFC958_png.rf.cf5440ad180d13fe41b7d1a3b350dc44.jpg,1,0
imgFC703_png.rf.8fb573751d428c6065b29df52324346a.jpg,1,0
imgFC782_png.rf.6799e21ad21b6b4fe5c0c396ec7dfd54.jpg,1,0
imgFC524_png.rf.eb6e951fd4e2fdc933ad5a33ada6bde0.jpg,1,0
imgFC25_png.rf.376b1209c10896a6cb560dfd2267d41a.jpg,1,0
imgFC42_png.rf.5471e5b075d43e912140d379616638fa.jpg,1,0
imgFC668_png.rf.8967c6d5e520295c4943fffb3812ca0e.jpg,1,0
imgFC493_png.rf.e808a7ba1e885431706f6866b3036afa.jpg,1,0
imgFC919_png.rf.9541e9691c45bea1775ea04b25db5c0e.jpg,1,0
imgFC99_png.rf.33c3ecf270e611de25414462a4c29e68.jpg,1,0
imgFC759_png.rf.ad9bc3e55d93e38c3b6582e25f393507.jpg,1,0
imgFC323_png.rf.c0daae0d71e6d20be1bc3c24e0d8e4a8.jpg,1,0
imgFC171_png.rf.f10718d317015f5ce09aff2d276d53a7.jpg,1,0
imgFC347_png.rf.eed072f0a96a291991ab1b34a4ca02a5.jpg,1,0
imgFC445_png.rf.90d11639a1e65a4f909162c55d5a61c4.jpg,1,0
imgFC760_png.rf.bc2be650d20762f9ceb3f579e8b8464c.jpg,1,0
imgFC445_png.rf.fd46dc8a99e5a5193ebef250afc725ca.jpg,1,0
imgFC782_png.rf.27c73801dd87b72cd26739f75e330475.jpg,1,0
imgFC169_png.rf.68aee2154579505c80860c54bcb365dc.jpg,1,0
imgFC978_png.rf.f2160c87ab9eabc8f783cfe4b1c629c6.jpg,1,0
imgFC391_png.rf.75ce01e61f2492a55ccee7a0efdb9e6e.jpg,1,0
imgFC430_png.rf.c4b7a141d88b22ac77b23be219b304ba.jpg,1,0
imgFC473_png.rf.6218696488d70cb9253229cfb92ff006.jpg,1,0
imgFC668_png.rf.a5cf70c694ad9544dc70bb698ea5989e.jpg,1,0
imgFC943_png.rf.c76095dec9451071f06a46b1deb0daec.jpg,1,0
imgFC912_png.rf.666f87d57e063fca3ef12b6761ae8cdd.jpg,1,0
imgFC555_png.rf.26aaba3210f9529f3fadc5a83a249911.jpg,1,0
imgFC852_png.rf.3372ca6eca8a391728f0c1dee27a170a.jpg,1,0
imgFC691_png.rf.16ee0f56f0e17dfeb914a49b48c5d633.jpg,1,0
imgFC57_png.rf.e512971bcba3289089f142d63d2ba567.jpg,1,0
imgFC979_png.rf.f6103f17df546e3f957248ce751e950f.jpg,1,0
imgFC795_png.rf.f3948a1c3176a1b670e7ee7d86249e32.jpg,1,0
imgFC719_png.rf.735b88de7d5c475821f92aadf47ae45b.jpg,1,0
imgFC941_png.rf.8f7db53dd0a057145af7c700f98e1368.jpg,1,0
imgFC493_png.rf.0e48488753f47752d9931d9d2471ce0e.jpg,1,0
imgFC99_png.rf.0e6ad37ed3f8327646a0d394f8540ba9.jpg,1,0
imgFC42_png.rf.82900942ac16d08915148266cea08b60.jpg,1,0
imgFC590_png.rf.9a34a84c1d28ec706f0ae98c79b1e1c0.jpg,1,0
imgFC391_png.rf.fab1ad4027a14770117323d6ec72905f.jpg,1,0
imgFC25_png.rf.ed053423ac64b5a59f295dcb6903b031.jpg,1,0
imgFC117_png.rf.2f7fe23f4d6b65eab85b05300bd3d96e.jpg,1,0
imgFC847_png.rf.058664012dccc02f6cb18f4340d342fd.jpg,1,0
imgFC958_png.rf.03a569c382600a6a8b38cebdc5137a05.jpg,1,0
imgFC295_png.rf.678dce38e28f90f04fc5ba5c75c9ca48.jpg,1,0
imgFC730_png.rf.a5e95d8651401821a4142be96d1cf9cc.jpg,1,0
imgFC978_png.rf.b2272ea87e379c0264d09d00a085cebc.jpg,1,0
imgFC384_png.rf.a626f8ee0dbad9805e8bf0fc3539701f.jpg,1,0
imgFC152_png.rf.bce2dbcf6998dcf07512f615e92b9572.jpg,1,0
imgFC417_png.rf.412eb535f44b750aa9656edf773490e0.jpg,1,0
imgFC182_png.rf.9eeeaca862710f28d1e88c7c093286c4.jpg,1,0
imgFC524_png.rf.cb1517707d93fe01fbe0da8bcfe73c6b.jpg,1,0
imgFC943_png.rf.e8f38cacbbf4aaef5c504ba0ed7d87bd.jpg,1,0
imgFC700_png.rf.2bdf472eb3b931ae3c01416a0ea58af7.jpg,1,0
imgFC169_png.rf.973ea65e82de8e66247311f70482be35.jpg,1,0
imgFC353_png.rf.d97dcdf707425f9410c0f8ffe1dc64b1.jpg,1,0
imgFC835_png.rf.a9934a7af2c0824940d183ecf6a999ac.jpg,1,0
imgFC903_png.rf.8828f13b8d0e69cc041b1b13eb159aad.jpg,1,0
imgFC171_png.rf.eec61aafcc193a477f2d12e621915108.jpg,1,0
imgFC23_png.rf.327f0012d6e34ae8b5f007756a702d7d.jpg,1,0
imgFC312_png.rf.3b59adaca47f2d8832bbe2e37b8f4aa5.jpg,1,0
imgFC323_png.rf.21251a74d01ac947ab0eb2cd4174cad4.jpg,1,0
imgFC318_png.rf.d7988e0db47aca3f7a1a70aa9c9a574b.jpg,1,0
imgFC766_png.rf.4b16fe018b1fd41bc20cb051de61cbde.jpg,1,0
imgFC108_png.rf.58ba14635e190e44f22a332a66656056.jpg,1,0
imgFC710_png.rf.e182b6c357549df0f59832db55ff67f9.jpg,1,0
imgFC353_png.rf.0f2c9347a3cde1ba38f65bc6ed840f7b.jpg,1,0
imgFC823_png.rf.9a68cd356311acced78eccc42d1ae073.jpg,1,0
imgFC698_png.rf.be4ec8d3b37e52cf1ba4a137a3513383.jpg,1,0
imgFC903_png.rf.c290adf2024e4852ee64531c7531f8fa.jpg,1,0
imgFC850_png.rf.fe1e03ac75f99253209c88532989fb72.jpg,1,0
imgFC555_png.rf.622c08f36905786405eb6cc325f03ced.jpg,1,0
imgFC117_png.rf.9f59b26a98c5b08f1c4fee1967a024a3.jpg,1,0
imgFC885_png.rf.2d66604030d51c43f62547206a220025.jpg,1,0
imgFC624_png.rf.3a6515fc7ab0cbb03618069f2fa8a219.jpg,1,0
imgFC318_png.rf.297a8f0c0a908cffedc94e8048818dde.jpg,1,0
imgFC919_png.rf.2c5df5d75b67abeb5878bc5c547fd22f.jpg,1,0
imgFC232_png.rf.852dd3ba6706bfe582c79c0db24cb7d4.jpg,1,0
imgFC823_png.rf.b1248be44f294a21e9169e22d75e9dd8.jpg,1,0
imgFC565_png.rf.b36a2816622b7d9cbcb3bc589f60e628.jpg,1,0
imgFC726_png.rf.2eafc69cacb8df2e70e3947c0155697a.jpg,1,0
imgFC599_png.rf.9b49ca865a2869114004e5b4408a60ba.jpg,1,0
imgFC920_png.rf.764e3824a4b3776794ed0c281eb3718b.jpg,1,0
imgFC497_png.rf.ccd02464d178910d5375bb9687e51177.jpg,1,0
imgFC454_png.rf.b414bf1464bd5d09c8f9bf119d4bc5d0.jpg,1,0
imgFC437_png.rf.a1176c24e30fbd4312fe764177d4a360.jpg,1,0
imgFC461_png.rf.6f61a38b07bf4b3720fda1dde2746d55.jpg,1,0
imgFC656_png.rf.37ae04647d019080c69dcef3abe0fecc.jpg,1,0
imgFC383_png.rf.84782fbeb5456317523c112084698ede.jpg,1,0
imgFC628_png.rf.6d3598808b9f15292d7e2fd7200566a7.jpg,1,0
imgFC775_png.rf.9ec903912995314514f0a6dd2775c1c0.jpg,1,0
imgFC273_png.rf.7a1dcabc9ae5943cf0a853a574932b11.jpg,1,0
imgFC767_png.rf.54c28b6a730e12ddcc1cf99711aad383.jpg,1,0
imgFC964_png.rf.6ee39e735978f1a2df8e523b52cdce58.jpg,1,0
imgFC197_png.rf.742a892c152617b6d065241d7a279912.jpg,1,0
imgFC496_png.rf.41f7a475431d2b1a1ff94b6bd3c1df8c.jpg,1,0
imgFC475_png.rf.b310e3c033452d8b315cd1b579e40d1f.jpg,1,0
imgFC321_png.rf.caaa0f55b8c66a13aedb16ffced0a300.jpg,1,0
imgFC433_png.rf.b12c1c47c11bb771e28d8c7541535bb6.jpg,1,0
imgFC408_png.rf.2b1a1f70775d6c0f7a76781986cf8eb6.jpg,1,0
imgFC949_png.rf.8db1bf4607f21f3473d59b3021c52db5.jpg,1,0
imgFC114_png.rf.3e04cec0e82619542deac61c60972c11.jpg,1,0
imgFC940_png.rf.826c12abaae70d5971501ffade5f3ba7.jpg,1,0
imgFC600_png.rf.832add7bff2b3b0d06e31909a7bc5821.jpg,1,0
imgFC20_png.rf.d3b7899b3cd30019aa00b2c43508c790.jpg,1,0
imgFC272_png.rf.645c166fdd9ac00e1e8a75c098a683e6.jpg,1,0
imgFC830_png.rf.97ff3a94482ad2e2cbf41219e2ada3b2.jpg,1,0
imgFC819_png.rf.a48c8f5e7ade9cf81e61daee79dfed82.jpg,1,0
imgFC986_png.rf.1502a6b2af92b0a44751848558f853b9.jpg,1,0
imgFC294_png.rf.5e0a687c596de4f23f85e15b9f26a27b.jpg,1,0
imgFC257_png.rf.a858c2dbbdeabeb0d12c0d27bc9d0949.jpg,1,0
imgFC552_png.rf.a05a835fa029a24046f1e9be304db890.jpg,1,0
imgFC771_png.rf.b33b6e9064481356ed5f00eca7e35c89.jpg,1,0
imgFC331_png.rf.0f173af77d079e62542dbff18478b6ca.jpg,1,0
imgFC561_png.rf.a7028ac419b8d652387d2181288977d6.jpg,1,0
imgFC556_png.rf.ea525b802d55004b5047ebcaaa753a9a.jpg,1,0
imgFC15_png.rf.bb02c8145d72c3120e4517997c646a49.jpg,1,0
imgFC963_png.rf.282439a476236c45188f4c83e287f22e.jpg,1,0
imgFC296_png.rf.c1404a2d508fadf4dce87b32d9d37ebe.jpg,1,0
imgFC132_png.rf.39a3da1002f9fb9cfab3c6779c1f3fc4.jpg,1,0
imgFC930_png.rf.f0c987a2c0860ca27d7841bcbf3517b6.jpg,1,0
imgFC535_png.rf.525281707df0b14637f0f392184d3c4e.jpg,1,0
imgFC122_png.rf.5473420e2b6177f1f7355aeb291f3b3f.jpg,1,0
