filename,Hotspot
images_20-28-_jpeg_jpg.rf.5471e671bcc1ccca7c6f59148e264d20.jpg,1
R14T4_jpg.rf.6078026c0eb11556ba5dbb3d7c3cc2e3.jpg,1
images_20-35-_jpeg_jpg.rf.70f47d13b6bd777d2f033bf1fd5e204d.jpg,1
images_20-31-_jpeg_jpg.rf.ecbeb5724bf3986e2b64447835f6d95e.jpg,1
R14T4_jpg.rf.40b50544cfe2688c63194ccb2f07f716.jpg,1
imgFC524_png_jpg.rf.9bee7674bb0b41575baa06c3ed4c2bfd.jpg,1
images_20-34-_jpeg_jpg.rf.43562e1e2f9878c442ffe20046c23b37.jpg,1
images_20-34-_jpeg_jpg.rf.45cb3b228b8c6c2f56d9451ffbe7bc56.jpg,1
imgFC511_png_jpg.rf.cd2a563c8d335b5262ad9a708de542a4.jpg,1
images_20-37-_jpeg_jpg.rf.ece37622ec301703d5f81cfaa8938128.jpg,1
IR_0230_jpg.rf.af406911c6c3f6b18d750113ec9177c6.jpg,1
images_20-35-_jpeg_jpg.rf.f22c6cdfd6d8ba0dcf1b5d371d6449fb.jpg,1
images_20-34-_jpeg_jpg.rf.0ef20c1e689a1fc3d74e6bbfda660a77.jpg,1
IR_0232_jpg.rf.9fdfcdb398593d1fae4c759437af99b2.jpg,1
images_20-36-_jpeg_jpg.rf.6a870a333cd40cb7ae6f344321df7197.jpg,1
raptor_jpg.rf.0f7c5ca3377d4aad70609fd38d5e4817.jpg,1
IR_0238_jpg.rf.0f938654babd4735bd03c2e1c1b5c556.jpg,1
images_20-37-_jpeg_jpg.rf.cfceb4da3ef117ac3628a6ad23322850.jpg,1
images_20-30-_jpeg_jpg.rf.7d6f91a3ec4a4e231cda6d9e6b14b5e3.jpg,1
IR_0238_jpg.rf.1495174c1f2a1367ad5800906eb9a3de.jpg,1
R14T4_jpg.rf.ef42048b00f60ca8b77f72823a9db30a.jpg,1
images_20-35-_jpeg_jpg.rf.b9d2021b0abd645c1f9eea1e828a64c8.jpg,1
IR_0244_jpg.rf.3a477f0ba8fb1723f78d12288a8ebe69.jpg,1
images_20-35-_jpeg_jpg.rf.d40947178ff87c84dc39795194604675.jpg,1
images_20-36-_jpeg_jpg.rf.995c6bb11036064200274237c98c24e3.jpg,1
IR_0240_jpg.rf.c13bc67d8bad04a7b575be261e2176ba.jpg,1
IR_0230_jpg.rf.db89123a14cacdbd5f64bf65382e7df7.jpg,1
IR_0230_jpg.rf.eaf1aa2dca00b94a8f2f640850c16e22.jpg,1
images_20-31-_jpeg_jpg.rf.9856bada88b40ff6afaccb37cc54c127.jpg,1
R14T4_jpg.rf.59acbd5be8cc0fafbbf101e4c8ff50a8.jpg,1
R14T4_jpg.rf.bf0b67d680ab7ac24edb5a65ad12d8d3.jpg,1
images_20-33-_jpeg_jpg.rf.06374f63f900b20946358df1ccd35c60.jpg,1
images_20-4-_jpeg_jpg.rf.016c06cab1a296d6ea10c641248f5e95.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.92cef6ed8c2cf0d747baecf0b0980dfd.jpg,1
images_20-3-_jpeg_jpg.rf.61127640aa7f7f8be639ae7b22292ffe.jpg,1
IR_0238_jpg.rf.d8eeeed964ed19f98cd95831086eb398.jpg,1
images_20-40-_jpeg_jpg.rf.47ba8d6412ef1b6b3fd5a7b3d4cffb46.jpg,1
quick-crop-and-very-good_jpg.rf.addf4a63b0e67faded356a5bc640000e.jpg,1
imgFC511_png_jpg.rf.25b30d7560593860ffece66c26d44dfe.jpg,1
R14T4_jpg.rf.4dcba8d9eab9065170049e1745cbdffc.jpg,1
images_20-35-_jpeg_jpg.rf.8537aad9301273f97aa517536e366789.jpg,1
images_20-4-_jpeg_jpg.rf.649e2ee13d24dfa9f6c55583a734facf.jpg,1
images_20-38-_jpeg_jpg.rf.0889dc171feea200b0ac3dd7dcd0aea1.jpg,1
IR_0238_jpg.rf.5c46fabded793536ff2ed7ea012fcb07.jpg,1
images_20-37-_jpeg_jpg.rf.d76b58bcda94edc87b062d2ae9bbebb5.jpg,1
quick-crop-and-very-good_jpg.rf.7272c188d8356737ff04fbd6e96719b2.jpg,1
imgFC5_png_jpg.rf.23022c79c259965faf5f76eee5bbe2dd.jpg,1
images_20-33-_jpeg_jpg.rf.d8f799152936540a2d907b70e0db5466.jpg,1
images_20-36-_jpeg_jpg.rf.bfe17cc342ad52a1ebed14fc51bc082c.jpg,1
IR_0244_jpg.rf.9ba4080977ccec26872c17aa6cb3d3ff.jpg,1
snipme_jpg.rf.162a891119c0b9734df2a159d6c8ff18.jpg,1
images_20-38-_jpeg_jpg.rf.a10918551b38eebcd77f2e7ecf93b636.jpg,1
images_20-38-_jpeg_jpg.rf.28891160f384873dbb4fd65f18d6647c.jpg,1
images_20-35-_jpeg_jpg.rf.fcd72d6b02d6473292d1af9f7303d297.jpg,1
images_20-4-_jpeg_jpg.rf.90c3197147317080b9fd7078dc786c34.jpg,1
images_20-4-_jpeg_jpg.rf.06abc357ddfd69591df34eab4ad4bae5.jpg,1
IR_0244_jpg.rf.2fbf362f980b0c668863fb07d020d959.jpg,1
images_20-38-_jpeg_jpg.rf.d52212c978c55d040e76585feca7dac7.jpg,1
IR_0244_jpg.rf.a7d2cb7f0bd477b8161894dd9eea1030.jpg,1
images_20-31-_jpeg_jpg.rf.4dbd54b4e26f2727090bc8841825adf4.jpg,1
raptor_jpg.rf.5befbb15c2293f7e2a43f7daa4ffcdc6.jpg,1
images_20-4-_jpeg_jpg.rf.7732f1cd0f47af3f7a660318ad800de0.jpg,1
images_20-33-_jpeg_jpg.rf.ba4992972d37ce2affe9175d4d6df20f.jpg,1
images_20-4-_jpeg_jpg.rf.4f62545d45cb6123d7fae80635924449.jpg,1
IR_0240_jpg.rf.bf16dfc327817f883ec0db09c7d9c114.jpg,1
images_20-4-_jpeg_jpg.rf.06df0292c8fb9d4e2911b6c3772fa392.jpg,1
images_20-34-_jpeg_jpg.rf.0fde1f30269b2979bd9e7baf6d17607d.jpg,1
images_20-40-_jpeg_jpg.rf.8102a40a8c9c65261e53a3186becad42.jpg,1
images_20-33-_jpeg_jpg.rf.57bb78ec248b0cdeffe9d970f7ccdbcb.jpg,1
images_20-33-_jpeg_jpg.rf.972696b286c5194f24264fc824e59dc6.jpg,1
images_20-40-_jpeg_jpg.rf.b37a82d253319e6d23461eaffec9d356.jpg,1
images_20-37-_jpeg_jpg.rf.8f3eb695d53d4149ae90316e47ad3e25.jpg,1
imgFC526_png_jpg.rf.ab2c6eefb20d34c6c20d79c4a43b3d41.jpg,1
images_20-38-_jpeg_jpg.rf.28b93471a724a29885d40e0de7e8cc77.jpg,1
images_20-36-_jpeg_jpg.rf.1b180d971b49c26daca83a333da1495a.jpg,1
images_20-4-_jpeg_jpg.rf.2330aa26216116f8b519f7dafe75e677.jpg,1
imgFC526_png_jpg.rf.597def7dedf81d8d4e015741e62e2853.jpg,1
imgFC524_png_jpg.rf.97c9debac9e955ed4f7ff16a0a0177d9.jpg,1
images_20-34-_jpeg_jpg.rf.531f8302e70b3460167877ea66fe5d43.jpg,1
images_20-36-_jpeg_jpg.rf.dc05c590dbd137770459a29af67fbca7.jpg,1
images_20-4-_jpeg_jpg.rf.5cb1933edbe4036ccc50740e27e12fc2.jpg,1
images_20-37-_jpeg_jpg.rf.db4342db2d2c93f26cda88f8ba04695f.jpg,1
imgFC524_png_jpg.rf.ed5cea001301fa747594d790d4090228.jpg,1
images_20-36-_jpeg_jpg.rf.1db3a34b2cbe9e10580b843e1b511196.jpg,1
images_20-38-_jpeg_jpg.rf.7a772d679860506383500b6dbb7852e5.jpg,1
images_20-40-_jpeg_jpg.rf.03a583c30d01bba48d15705cec335961.jpg,1
imgFC60_png_jpg.rf.5748b406bd7c0d0f8872355878ad3e65.jpg,1
imgFC523_png_jpg.rf.db02cb232ced8b4a5bd8c97e21564119.jpg,1
images_20-31-_jpeg_jpg.rf.6007fd4ca7b7fc7137c61b73e6cb8b02.jpg,1
imgFC523_png_jpg.rf.e3f4826e09024205920d12cc30bb8e1c.jpg,1
imgFC526_png_jpg.rf.619fe48f80f21e02409584dd7d5fb91b.jpg,1
images_20-34-_jpeg_jpg.rf.2736ea8d69698921173f50e766759b8b.jpg,1
images_20-34-_jpeg_jpg.rf.e8a54a76f6e605735b35df7dc12f128c.jpg,1
imgFC524_png_jpg.rf.833fd2147b043535e4292a4e20a2108e.jpg,1
imgFC60_png_jpg.rf.111fee3ca03ee9be684b27c75aec33f8.jpg,1
images_20-37-_jpeg_jpg.rf.a46b6bcf44f9ffde7f1b918fb465e160.jpg,1
images_20-3-_jpeg_jpg.rf.95a57cb395ed8bc13f0a1d6610f6fe0f.jpg,1
images_20-40-_jpeg_jpg.rf.c59e56c7eaf010827dab758a0a1859f0.jpg,1
images_20-4-_jpeg_jpg.rf.5945b230f08d1486d0a79db8d7f8fbca.jpg,1
imgFC523_png_jpg.rf.791c46f0d298b0f777dea6ae38560dda.jpg,1
images_20-37-_jpeg_jpg.rf.e945e5a85a7e730acf49d79f0c24111c.jpg,1
images_20-30-_jpeg_jpg.rf.01c73ca124b1fd3fc978491800b9e5c6.jpg,1
images_20-38-_jpeg_jpg.rf.a67479a730d8859b359f43e0296712ef.jpg,1
images_20-37-_jpeg_jpg.rf.abe2be946bdc6c743f3e67dcbb734319.jpg,1
images_20-37-_jpeg_jpg.rf.d82e50d8e5ef14aab69ad570a2db459e.jpg,1
images_20-30-_jpeg_jpg.rf.1acf98d4178ecb9eacfe7a1209f118b1.jpg,1
imgFC526_png_jpg.rf.f7170a682af191e1b36c750c72097384.jpg,1
Thermal-Solar-Panel-Inspection-Services_2_jpg.rf.b0e99ed2af7ab8d55c2f46a11e36de4c.jpg,1
images_20-37-_jpeg_jpg.rf.415b88c746b9995171994cb858ebe085.jpg,1
imgFC52_png_jpg.rf.fd859e955e5b0b7854cfc98412097a2e.jpg,1
images_20-38-_jpeg_jpg.rf.5995c8bd9a0d04371aed9eee312015f8.jpg,1
imgFC534_png_jpg.rf.8fe6fd66d88ddd4a1cdd3cde6fc085d5.jpg,1
images_20-35-_jpeg_jpg.rf.a40b13970812a164c1df8c0d90f3826a.jpg,1
images_20-38-_jpeg_jpg.rf.594f53d195a94073131e4bedae83a9d7.jpg,1
images_20-35-_jpeg_jpg.rf.6345949e8341ec56be2e516a018a391e.jpg,1
imgFC524_png_jpg.rf.e1b98852a32d2cc3d0048d083bb6a528.jpg,1
images_20-31-_jpeg_jpg.rf.9b25cf0d6fbf7a0d004654d7be47a4c1.jpg,1
imgFC52_png_jpg.rf.ee82ea6c7dd0fe4d3a46ff54ee03603b.jpg,1
images_20-37-_jpeg_jpg.rf.27769bc775884fc795f9035e5618cd02.jpg,1
imgFC524_png_jpg.rf.b756f9de731ddb8b7ebf689a6c2e0553.jpg,1
imgFC52_png_jpg.rf.0ff4d0788948794e4521c8ed70025fa4.jpg,1
imgFC524_png_jpg.rf.4d8be4b19c9e0781d3f429a995038169.jpg,1
imgFC533_png_jpg.rf.69c7266c6d77c33ca5e4e8b50de394fc.jpg,1
imgFC52_png_jpg.rf.65cb536bef0b565a746338517b97138d.jpg,1
imgFC62_png_jpg.rf.bc7b2731340c42799a5e7f238e6b32cc.jpg,1
imgFC533_png_jpg.rf.b8a8823b2fddff5847b307534fae475a.jpg,1
maxresdefault_jpg.rf.33a8b812f6a3c6332ccca7a2176dd221.jpg,1
imgFC526_png_jpg.rf.4a1b532cf03b1ba407b3b976e7f11a81.jpg,1
maxresdefault_jpg.rf.77a10e0342f69f05acbfb998b7693b47.jpg,1
imgFC526_png_jpg.rf.715a22cdc344cb2e6bd2996e785bbe48.jpg,1
imgFC52_png_jpg.rf.4f0851d101ce7c89fdc9f3cf66390474.jpg,1
imgFC62_png_jpg.rf.15a680898a9836da59a66c333b8aafe7.jpg,1
images_20-38-_jpeg_jpg.rf.2631777e37ec9ece224eac8d941fa284.jpg,1
maxresdefault_jpg.rf.cec9fc8a889e7b390b87d99a3a68eeb0.jpg,1
images_20-4-_jpeg_jpg.rf.856b26e497fcb2f24da0272963bb3317.jpg,1
imgFC55_png_jpg.rf.8412da04b108d60a5090923af2541c02.jpg,1
Thermal-Solar-Panel-Inspection-Services_2_jpg.rf.1358e3e6dc2badc8404ab47ab0a110d4.jpg,1
imgFC533_png_jpg.rf.faa078249f4e031f92dbca5f6ee28d3f.jpg,1
images_20-38-_jpeg_jpg.rf.d250d1df332b65e9b163b0f6ea2c6392.jpg,1
imgFC523_png_jpg.rf.6574ad36bdf43b3855bfddc1f55498e0.jpg,1
imgFC534_png_jpg.rf.375b08eb8d6cd7f9d3fb252efa67cf81.jpg,1
imgFC52_png_jpg.rf.842a86e9b886314ba80a25795cdcdadb.jpg,1
imgFC533_png_jpg.rf.9f69173c02a043d5524788bf36abf628.jpg,1
imgFC534_png_jpg.rf.9bf57b0dcdb1863f5d3f3f9b2eb86e01.jpg,1
imgFC533_png_jpg.rf.d45df873f5fc13003ddf378301df5e40.jpg,1
imgFC651A_png_jpg.rf.11ec0fde17ff6e2f1b25ffc6dd30bec8.jpg,1
imgFC526_png_jpg.rf.166b578c2f9b0fece62ccbb3c5d850c3.jpg,1
imgFC526_png_jpg.rf.a619ff2a726818dc6cd3e785314dff99.jpg,1
imgFC52_png_jpg.rf.c966bfeb875ef89f5a992fa983e8962a.jpg,1
imgFC52_png_jpg.rf.1e98d7bb399746bb7ecc557128b44d88.jpg,1
imgFC533_png_jpg.rf.1c79a26e66a54a23ca748889bee90ccc.jpg,1
imgFC526_png_jpg.rf.8c7f9e881f85fa7b3022a673b12a7ed1.jpg,1
imgFC533_png_jpg.rf.0329b7c8cecf2a82faba13608066c2b8.jpg,1
imgFC581_png_jpg.rf.ef278357e024c7a7f5b6734db7a3b05d.jpg,1
imgFC52_png_jpg.rf.3a75406f3c6f343600ec607e1687c9cf.jpg,1
imgFC533_png_jpg.rf.025c19935d506c50321e6607ed98fc77.jpg,1
imgFC534_png_jpg.rf.ba3db8b21b59f91aee992d8e5c489124.jpg,1
Thermal-Solar-Panel-Inspection-Services_2_jpg.rf.2abd2e963ef5b68363ba5ac7dd9c4feb.jpg,1
maxresdefault_jpg.rf.780df77e1bbcb8d0cac1b8e0e4cc4e14.jpg,1
imgFC534_png_jpg.rf.7711ae8dafb6fd874650b6067f49c199.jpg,1
thermal3_jpg.rf.ccab7773448c0462ff69eacafeb75e2c.jpg,1
imgFC55_png_jpg.rf.2d797765f3f6a48747aaf224427e000f.jpg,1
imgFC534_png_jpg.rf.8caf7955fdc614a4ba81d1882dca9ab5.jpg,1
imgFC533_png_jpg.rf.3d6cea533a58bbcdc8b880e4a8791f7b.jpg,1
imgFC526_png_jpg.rf.24dc17ef05db97b9cf08d789195bda1a.jpg,1
imgFC52_png_jpg.rf.3ba67dc991febd9b3939b769ad9df82d.jpg,1
images_20-42-_jpeg_jpg.rf.aa71f7f29f9bcba5bc0239338f1cc645.jpg,1
Thermal-Solar-Panel-Inspection-Services_2_jpg.rf.f54ffded048600df891a3a59b5f94da1.jpg,1
imgFC55_png_jpg.rf.6e991fdc8712fda2036fbdc2f89e220d.jpg,1
imgFC639_png_jpg.rf.e7a69a5c1abf5f9609c75e8475f06859.jpg,1
imgFC533_png_jpg.rf.0a86bbbeb9870a06649a4979b01a0323.jpg,1
imgFC534_png_jpg.rf.41c5ae4b7354c5ee7a8a074700d5f816.jpg,1
maxresdefault_jpg.rf.83594b0d6dc6c527e0ff6311aa7547ea.jpg,1
maxresdefault_jpg.rf.170cfbe0123cd05491f2d52e53e0f146.jpg,1
imgFC526_png_jpg.rf.75663235b2648922752ebc1f883da4da.jpg,1
images_20-43-_jpeg_jpg.rf.0f689260c57effb082881fa252b799f9.jpg,1
imgFC651A_png_jpg.rf.2770b38aaae2fd80ebe5d6fc57fb20ee.jpg,1
imgFC55_png_jpg.rf.120ba3e3fea57d1bffb7ea07e2458b77.jpg,1
imgFC581_png_jpg.rf.724d8647b1bc62388968c7865aa5bf0e.jpg,1
imgFC55_png_jpg.rf.77359b40d7c89373e386d67d86f3591f.jpg,1
imgFC533_png_jpg.rf.66c323b39aad6957fdc7a6d068d948e3.jpg,1
maxresdefault_jpg.rf.d07641f7322189717f07123c6859ee0a.jpg,1
imgFC52_png_jpg.rf.75261f803810ccce5db072e1f5a538a0.jpg,1
imgFC534_png_jpg.rf.fbe524684d26e9bf021bf31797fcb65f.jpg,1
imgFC651A_png_jpg.rf.8a11aa8ba1eedd36b2a62feea2e521f7.jpg,1
imgFC639_png_jpg.rf.24799addde651a656d680711bc5fc51c.jpg,1
thermal3_jpg.rf.1d7449e2cfc1a4431e2793e14373e94a.jpg,1
imgFC534_png_jpg.rf.12ee7387cc81f284457d12afe376623a.jpg,1
images_20-40-_jpeg_jpg.rf.27b4bac80604720f8bb2bdd2c053819b.jpg,1
images_20-40-_jpeg_jpg.rf.e29000e4526cd0a748887d857dbdf570.jpg,1
images_20-41-_jpeg_jpg.rf.e7fcad8cd5b319682327d27aca9748b9.jpg,1
imgFC653A_png_jpg.rf.ff0a9e32ff832c17c0333cc0a2417066.jpg,1
images_20-41-_jpeg_jpg.rf.a8ad61f8e759f46c75b767b9b6c9cb43.jpg,1
imgFC534_png_jpg.rf.bdbe40888cda119b908ca467d4a96219.jpg,1
imgFC62_png_jpg.rf.3a39475b47551321c97580af2739cb09.jpg,1
maxresdefault_jpg.rf.f99147373fc833066ef2c959229e2d80.jpg,1
imgFC526_png_jpg.rf.452c07b47c0dc306a212eb99322df8b6.jpg,1
imgFC526_png_jpg.rf.44e4f574d72dbe722efb150c582adf31.jpg,1
imgFC52_png_jpg.rf.7f4fe9565efd1746ac3f76a8d861716a.jpg,1
imgFC534_png_jpg.rf.b8d51ce639d07e01b39aed09d6abcc74.jpg,1
needs-a-crop_jpg.rf.4885c4a1468ae16a442cdfbfdc8efbed.jpg,1
imgFC534_png_jpg.rf.1a89480bfd02cf72e2181fc762b54a9c.jpg,1
o_p_lo_the_002249-jpg_jpg.rf.152d462fbbd8d50529a96b15e78d47d4.jpg,1
imgFC55_png_jpg.rf.e4f38773e02693dc76d06fd00e71c142.jpg,1
needs-a-crop_jpg.rf.7ea3137a6f40ec6f0f1b14d58880dc7b.jpg,1
imgFC534_png_jpg.rf.4748224f9d08363833ddd7e864fd08b4.jpg,1
imgFC533_png_jpg.rf.699278609d29de627ad68b23ab579644.jpg,1
images_20-35-_jpeg_jpg.rf.9be2af4692e497ef757dacf8c8f86feb.jpg,1
imgFC534_png_jpg.rf.b02c22933321c9e8f928458bc59cdc32.jpg,1
images_20-34-_jpeg_jpg.rf.c4af0b2694920cb684334c36db4ef0d6.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.2814c6fdc00a883f6ba1d93151a05429.jpg,1
thermal2_jpg.rf.7978b9f4bb10771b2f9bd874c920aad2.jpg,1
imgFC639_png_jpg.rf.8c97419df15eff2b5f43d6ef475cf465.jpg,1
needs-a-crop_jpg.rf.4aa3b68bcfb1be2482ac65a094822428.jpg,1
needs-a-crop_jpg.rf.f6d13d8a7d854b304852e9f6dc815e39.jpg,1
imgFC533_png_jpg.rf.64318a937d7877b3e2bd21bf4825b235.jpg,1
images_20-43-_jpeg_jpg.rf.1d7804071d4f8405af0dd087f38ebbff.jpg,1
Thermal-Solar-Panel-Inspection-Services_2_jpg.rf.9e6c0da07da15681221145ca25fff65d.jpg,1
imgFC55_png_jpg.rf.8b581e4d88031af8adc52e300dace3dc.jpg,1
images_20-42-_jpeg_jpg.rf.26b0a43a867fe8886f358fc51742299e.jpg,1
images_20-40-_jpeg_jpg.rf.ce702f4d2d1e6c62d934e59c50b106e1.jpg,1
thermalimage1_solarpanel1_iz-500x500_jpg.rf.82cf171c9fa17e68563683a19e9be422.jpg,1
imgFC534_png_jpg.rf.6d780cce37d3a27c3085b49f1cdfc498.jpg,1
images_20-40-_jpeg_jpg.rf.312f14377f773abc8d94a2cda666e1eb.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.44e51891e84d954f8a264241cd0732b6.jpg,1
images_20-41-_jpeg_jpg.rf.512e708430285a41d1d6c31917c99ad9.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.09382ec7e94203096c7e5f46ef90a577.jpg,1
maxresdefault_jpg.rf.733249d8e0595686f7f09abf7249f771.jpg,1
thermal3_jpg.rf.1a03729a6219e48c07323fb16104c706.jpg,1
thermal12_jpg.rf.243779acae7186386fd6caa60d2a4424.jpg,1
images_20-43-_jpeg_jpg.rf.06a18de34ac054fb3edb0186dfd9e1c6.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.cd0b11a30955d454d474919fbbcb824f.jpg,1
images_20-36-_jpeg_jpg.rf.7f9d941cae0cc50430af508e0d7f25b0.jpg,1
imgFC533_png_jpg.rf.1f8664bbbcecdb2f207f1b771772501d.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.e980aec295ce0f14f0419d1e5c9d9302.jpg,1
images_20-44-_jpeg_jpg.rf.be69471435e98493ba90bf6abb344b81.jpg,1
images_20-43-_jpeg_jpg.rf.67b8a1cdf683bae615db93768bba47de.jpg,1
images_20-43-_jpeg_jpg.rf.1585b23bdcb8fe74c2ad4865b5e78c03.jpg,1
thermal2_jpg.rf.be46af6d9cf111637f560588108ee1c0.jpg,1
images_20-41-_jpeg_jpg.rf.1844b3e5ef6ddb420a19a433f94c84ec.jpg,1
images_20-44-_jpeg_jpg.rf.905bc7c3e2957ffa1c654d30b067019f.jpg,1
thermal12_jpg.rf.86557201493351315420d276b356fa17.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.d719e8e61bd693f1c89e06143ee1a65f.jpg,1
images_20-44-_jpeg_jpg.rf.159b26ed54d2bc7e86625077aec21578.jpg,1
images_20-45-_jpeg_jpg.rf.484880c5cef4745207788e25d682df40.jpg,1
images_20-43-_jpeg_jpg.rf.a42be6742d405df1c89f37e1980c1145.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.54eef14ee8981351ae4c5002832d65fb.jpg,1
images_20-41-_jpeg_jpg.rf.53f40ec518bbb03a56727d2037c1abc2.jpg,1
images_20-41-_jpeg_jpg.rf.25d0fb55b4a83a4a0b2c520e17bfb219.jpg,1
images_20-41-_jpeg_jpg.rf.138fd3a1fa5136a00942e28408bc35eb.jpg,1
images_20-41-_jpeg_jpg.rf.b4fbba3b732be3eca9a129568cd5d346.jpg,1
images_20-43-_jpeg_jpg.rf.52c911428498d5651473f119279af584.jpg,1
images_20-42-_jpeg_jpg.rf.7ecd4eb00acbe87774869dc2baaa3999.jpg,1
needs-a-crop_jpg.rf.caf64539b52e24a2ec7559f647026583.jpg,1
images_20-43-_jpeg_jpg.rf.de6d708f717cc6568715cb4d5855a874.jpg,1
images_20-42-_jpeg_jpg.rf.ac6bbd6bc4828c3c566b189e88689a7e.jpg,1
images_20-35-_jpeg_jpg.rf.3597995c5bb454cac9061263f7c4beb2.jpg,1
images_20-41-_jpeg_jpg.rf.6d68a2a4a5023d3523d6a90c47f5932f.jpg,1
imgFC581_png_jpg.rf.22fd8a36bb11250aea5b1ba215e16760.jpg,1
images_20-41-_jpeg_jpg.rf.8eb454e25bd89ef78a901e45b1befdb0.jpg,1
thermal23_jpg.rf.7fc27b149f48cb52db88993e6f10a5d0.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.b9c9ed8461c53109b7326357e8e768d2.jpg,1
images_20-45-_jpeg_jpg.rf.7927ae9779879e000005b57e65a35b18.jpg,1
thermal12_jpg.rf.e0bb2306ad0097e8847c45443e291e34.jpg,1
Medium-Scaled-PV-IR-linked-2-copy_jpg.rf.13be1af5e743d37c59862e679fb60038.jpg,1
